age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,balance_per_age,balance_log,balance_positive,balance_category,campaign_intensity,total_contacts,is_first_campaign,contacted_before,pdays_normalized,recent_contact,month_num,month_sin,month_cos,quarter,has_debt,debt_count,prev_success,duration_per_contact,Cluster,deposit_numeric
36,management,married,tertiary,no,849,yes,yes,unknown,21,may,958,2,-1,0,unknown,yes,22.945945945945947,8.948715833843691,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,319.3333333333333,0,1
30,blue-collar,single,secondary,yes,239,yes,no,unknown,21,may,412,1,-1,0,unknown,yes,7.709677419354839,8.866158492284917,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,206.0,1,1
37,technician,single,secondary,no,1211,yes,no,unknown,21,may,795,1,-1,0,unknown,yes,31.86842105263158,8.994668835500674,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,397.5,0,1
36,blue-collar,married,primary,no,599,yes,no,unknown,21,may,649,2,-1,0,unknown,yes,16.18918918918919,8.915700818956903,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,216.33333333333334,1,1
31,management,single,tertiary,no,825,yes,no,unknown,21,may,506,2,-1,0,unknown,yes,25.78125,8.945593270806897,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,168.66666666666666,1,1
27,technician,married,secondary,no,2183,yes,yes,unknown,21,may,857,1,-1,0,unknown,yes,77.96428571428571,9.108529105829499,1,very_high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,428.5,0,1
34,retired,married,primary,no,4499,no,no,unknown,21,may,1681,1,-1,0,unknown,yes,128.54285714285714,9.336796795928741,1,very_high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,840.5,0,1
30,technician,single,tertiary,no,1289,yes,no,unknown,21,may,1697,2,-1,0,unknown,yes,41.58064516129032,9.004299728561636,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,565.6666666666666,0,1
32,technician,single,tertiary,no,4665,yes,no,unknown,21,may,860,2,-1,0,unknown,yes,141.36363636363637,9.351318965235755,1,very_high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,286.6666666666667,3,1
37,technician,single,secondary,no,3326,yes,no,unknown,21,may,799,1,-1,0,unknown,yes,87.52631578947368,9.227689010310796,1,very_high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,399.5,0,1
32,blue-collar,married,secondary,no,783,yes,no,unknown,21,may,923,3,-1,0,unknown,yes,23.727272727272727,8.940105213128122,1,high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,230.75,1,1
33,blue-collar,married,secondary,no,0,yes,no,unknown,21,may,521,3,-1,0,unknown,yes,0.0,8.831857935197906,0,low,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,130.25,1,1
35,blue-collar,married,primary,no,994,yes,no,unknown,23,may,1349,8,-1,0,unknown,yes,27.61111111111111,8.967376693212666,1,high,8.0,8,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,149.88888888888889,1,1
35,self-employed,divorced,tertiary,no,1354,yes,no,unknown,23,may,736,2,-1,0,unknown,yes,37.611111111111114,9.01225522000275,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,245.33333333333334,1,1
30,blue-collar,single,secondary,no,239,yes,no,unknown,23,may,785,1,-1,0,unknown,yes,7.709677419354839,8.866158492284917,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,392.5,0,1
45,blue-collar,divorced,primary,no,-311,yes,no,unknown,23,may,1030,1,-1,0,unknown,yes,-6.760869565217392,8.785386587284156,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,515.0,0,1
45,admin.,married,secondary,no,149,yes,no,unknown,23,may,893,3,-1,0,unknown,yes,3.239130434782609,8.853379672927634,1,medium,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,223.25,1,1
33,blue-collar,married,secondary,no,1464,yes,no,unknown,23,may,588,3,-1,0,unknown,yes,43.05882352941177,9.025575833531088,1,high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,147.0,1,1
44,management,divorced,tertiary,no,5773,no,no,unknown,23,may,597,6,-1,0,unknown,yes,128.2888888888889,9.443196602144186,1,very_high,6.0,6,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,85.28571428571429,3,1
40,blue-collar,married,primary,no,278,yes,no,unknown,23,may,1015,3,-1,0,unknown,yes,6.780487804878049,8.871645667501872,1,medium,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,253.75,1,1
31,blue-collar,married,secondary,no,2910,yes,no,unknown,23,may,1392,2,-1,0,unknown,yes,90.9375,9.18594521514146,1,very_high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,464.0,0,1
30,technician,married,tertiary,no,541,yes,no,unknown,26,may,414,2,-1,0,unknown,yes,17.451612903225808,8.907883013942248,1,medium,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,138.0,1,1
44,technician,divorced,secondary,no,1262,yes,no,unknown,26,may,788,11,-1,0,unknown,yes,28.044444444444444,9.000976444070345,1,high,11.0,11,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,65.66666666666667,1,1
34,services,married,secondary,no,-538,yes,no,unknown,26,may,682,1,-1,0,unknown,yes,-15.371428571428572,8.75004942158424,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,341.0,0,1
37,blue-collar,married,secondary,no,125,no,no,unknown,26,may,679,2,-1,0,unknown,yes,3.289473684210526,8.849944227235596,1,medium,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,226.33333333333334,1,1
28,self-employed,single,tertiary,no,0,yes,no,unknown,26,may,1560,2,-1,0,unknown,yes,0.0,8.831857935197906,0,low,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,520.0,0,1
32,admin.,single,secondary,no,620,yes,no,unknown,26,may,1234,3,-1,0,unknown,yes,18.78787878787879,8.918516400357067,1,high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,308.5,0,1
37,blue-collar,divorced,secondary,no,316,yes,no,unknown,26,may,642,2,-1,0,unknown,yes,8.31578947368421,8.876963340262272,1,medium,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,214.0,1,1
34,management,married,tertiary,no,2287,yes,no,unknown,26,may,895,4,-1,0,unknown,yes,65.34285714285714,9.119977931895791,1,very_high,4.0,4,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,179.0,1,1
38,admin.,divorced,secondary,no,198,yes,no,unknown,26,may,431,2,-1,0,unknown,yes,5.076923076923077,8.860357273327022,1,medium,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,143.66666666666666,1,1
28,admin.,single,secondary,no,460,yes,no,unknown,26,may,741,6,-1,0,unknown,yes,15.862068965517242,8.896861744480391,1,medium,6.0,6,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,105.85714285714286,1,1
31,management,divorced,tertiary,no,1145,yes,no,unknown,26,may,1272,4,-1,0,unknown,yes,35.78125,8.986446539271268,1,high,4.0,4,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,254.4,1,1
59,services,married,secondary,no,-22,yes,no,unknown,26,may,748,3,-1,0,unknown,yes,-0.36666666666666664,8.82864061741828,0,low,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,187.0,1,1
24,blue-collar,married,secondary,no,685,yes,no,unknown,26,may,896,3,-1,0,unknown,yes,27.4,8.927181388251986,1,high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,224.0,1,1
26,services,single,secondary,no,901,yes,no,unknown,26,may,764,2,-1,0,unknown,yes,33.370370370370374,8.955448122347393,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,254.66666666666666,1,1
59,retired,single,secondary,no,351,yes,no,unknown,27,may,1063,5,-1,0,unknown,yes,5.85,8.881836305004146,1,medium,5.0,5,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,177.16666666666666,1,1
30,entrepreneur,single,primary,no,0,yes,yes,unknown,27,may,1051,1,-1,0,unknown,yes,0.0,8.831857935197906,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,525.5,0,1
37,admin.,married,secondary,no,274,yes,no,unknown,27,may,731,3,-1,0,unknown,yes,7.2105263157894735,8.871084263978354,1,medium,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,182.75,1,1
30,admin.,single,secondary,no,-213,yes,yes,unknown,27,may,751,1,-1,0,unknown,yes,-6.870967741935484,8.800264651310336,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,375.5,0,1
25,blue-collar,married,secondary,no,97,yes,no,unknown,27,may,709,1,-1,0,unknown,yes,3.730769230769231,8.845921233304018,1,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,354.5,0,1
44,services,divorced,secondary,no,51,yes,yes,unknown,27,may,3094,2,-1,0,unknown,yes,1.1333333333333333,8.83927669058535,1,low,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,1031.3333333333333,0,1
29,management,married,tertiary,no,314,no,no,unknown,28,may,938,2,-1,0,unknown,yes,10.466666666666667,8.876684166614451,1,medium,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,312.6666666666667,0,1
26,management,single,tertiary,no,6840,yes,no,unknown,28,may,1560,2,-1,0,unknown,yes,253.33333333333334,9.524347869595513,1,very_high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,520.0,0,1
26,technician,single,secondary,no,668,yes,no,unknown,28,may,576,3,-1,0,unknown,yes,24.74074074074074,8.924922401177469,1,high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,144.0,1,1
27,services,single,secondary,no,54,yes,no,unknown,28,may,543,2,-1,0,unknown,yes,1.9285714285714286,8.839711378703475,1,low,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,181.0,1,1
25,self-employed,single,secondary,no,1242,yes,no,unknown,28,may,615,2,-1,0,unknown,yes,47.76923076923077,8.99850761180784,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,205.0,1,1
28,management,married,secondary,no,292,yes,no,unknown,28,may,507,1,-1,0,unknown,yes,10.068965517241379,8.87360810154911,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,253.5,1,1
23,services,single,secondary,no,665,yes,no,unknown,28,may,1183,1,-1,0,unknown,yes,27.708333333333332,8.924523226133914,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,591.5,0,1
34,management,single,tertiary,no,1058,yes,no,unknown,28,may,864,2,-1,0,unknown,yes,30.228571428571428,8.975503722070927,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,288.0,0,1
28,student,single,secondary,no,949,yes,no,unknown,28,may,1730,1,-1,0,unknown,yes,32.724137931034484,8.961622569542543,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,865.0,0,1
51,entrepreneur,married,unknown,no,606,yes,no,unknown,28,may,560,9,-1,0,unknown,yes,11.653846153846153,8.916640227198839,1,high,9.0,9,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,56.0,1,1
35,blue-collar,married,secondary,no,0,yes,yes,unknown,29,may,543,1,-1,0,unknown,yes,0.0,8.831857935197906,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,271.5,0,1
35,admin.,married,secondary,no,404,yes,no,unknown,29,may,539,1,-1,0,unknown,yes,11.222222222222221,8.889170455363413,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,269.5,1,1
56,blue-collar,married,secondary,no,249,yes,no,unknown,29,may,791,2,-1,0,unknown,yes,4.368421052631579,8.867568333206442,1,medium,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,263.6666666666667,0,1
45,unemployed,divorced,secondary,no,3354,yes,no,unknown,29,may,746,1,-1,0,unknown,yes,72.91304347826087,9.230437073675304,1,very_high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,373.0,0,1
60,blue-collar,divorced,secondary,no,0,yes,no,unknown,29,may,1207,1,-1,0,unknown,yes,0.0,8.831857935197906,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,603.5,0,1
56,technician,married,secondary,no,589,yes,no,unknown,29,may,535,2,-1,0,unknown,yes,10.333333333333334,8.914357274485015,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,178.33333333333334,1,1
27,management,single,tertiary,no,12956,yes,no,unknown,29,may,789,3,-1,0,unknown,yes,462.7142857142857,9.893689710056018,1,very_high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,197.25,3,1
30,admin.,married,secondary,no,873,yes,no,unknown,29,may,792,3,-1,0,unknown,yes,28.161290322580644,8.951828676824181,1,high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,198.0,1,1
45,blue-collar,divorced,primary,no,594,yes,no,unknown,29,may,833,2,-1,0,unknown,yes,12.91304347826087,8.915029272359911,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,277.6666666666667,0,1
29,blue-collar,single,secondary,no,-20,yes,no,unknown,29,may,814,2,-1,0,unknown,yes,-0.6666666666666666,8.82893352896109,0,low,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,271.3333333333333,1,1
38,management,divorced,tertiary,no,4692,yes,no,unknown,29,may,1363,2,-1,0,unknown,yes,120.3076923076923,9.353661191420406,1,very_high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,454.3333333333333,0,1
30,blue-collar,married,secondary,no,486,yes,no,unknown,29,may,1109,3,-1,0,unknown,yes,15.67741935483871,8.900412690577083,1,medium,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,277.25,0,1
44,blue-collar,single,primary,no,1593,yes,no,unknown,29,may,828,3,-1,0,unknown,yes,35.4,9.040974526342444,1,high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,207.0,1,1
36,management,single,tertiary,no,7606,yes,no,unknown,30,may,917,1,-1,0,unknown,yes,205.56756756756758,9.578795654450447,1,very_high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,458.5,0,1
38,technician,married,secondary,no,226,yes,no,unknown,30,may,762,3,-1,0,unknown,yes,5.794871794871795,8.864322722511439,1,medium,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,190.5,1,1
36,blue-collar,single,secondary,no,366,yes,yes,unknown,30,may,1133,2,-1,0,unknown,yes,9.891891891891891,8.88391747120797,1,medium,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,377.6666666666667,0,1
37,management,divorced,secondary,no,16,yes,no,unknown,30,may,638,1,-1,0,unknown,yes,0.42105263157894735,8.834191318202071,1,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,319.0,0,1
35,management,single,tertiary,no,565,yes,no,unknown,30,may,763,1,-1,0,unknown,yes,15.694444444444445,8.911125383710678,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,381.5,0,1
38,admin.,divorced,secondary,no,19,yes,no,unknown,30,may,604,2,-1,0,unknown,yes,0.48717948717948717,8.834628222017367,1,low,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,201.33333333333334,1,1
40,services,married,primary,no,1082,yes,no,unknown,30,may,854,2,-1,0,unknown,yes,26.390243902439025,8.97853441008332,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,284.6666666666667,0,1
42,unemployed,divorced,secondary,no,1713,yes,no,unknown,30,may,855,2,-1,0,unknown,yes,39.83720930232558,9.055089086704891,1,very_high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,285.0,0,1
46,management,divorced,tertiary,no,14481,yes,no,unknown,30,may,1269,1,-1,0,unknown,yes,308.1063829787234,9.967869811465397,1,very_high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,634.5,3,1
35,technician,divorced,secondary,no,5724,yes,no,unknown,30,may,691,10,-1,0,unknown,yes,159.0,9.439306936593182,1,very_high,10.0,10,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,62.81818181818182,3,1
34,technician,divorced,secondary,no,1451,yes,no,unknown,30,may,1097,15,-1,0,unknown,yes,41.457142857142856,9.02401079378469,1,high,15.0,15,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,68.5625,1,1
32,services,married,secondary,no,-34,yes,no,unknown,30,may,1236,2,-1,0,unknown,yes,-1.0303030303030303,8.826881344130634,0,low,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,412.0,0,1
50,unemployed,married,secondary,no,3674,yes,no,unknown,30,may,886,3,-1,0,unknown,yes,72.03921568627452,9.261318616740812,1,very_high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,221.5,3,1
35,blue-collar,married,secondary,no,698,yes,yes,unknown,30,may,1343,3,-1,0,unknown,yes,19.38888888888889,8.928905412284868,1,high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,335.75,0,1
36,technician,single,secondary,no,4136,yes,no,unknown,30,may,812,3,-1,0,unknown,yes,111.78378378378379,9.30428598481871,1,very_high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,203.0,3,1
53,blue-collar,divorced,primary,no,2656,yes,no,unknown,30,may,1980,2,-1,0,unknown,yes,49.18518518518518,9.15957325492253,1,very_high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,660.0,0,1
46,management,single,tertiary,no,2904,yes,no,unknown,30,may,984,2,-1,0,unknown,yes,61.787234042553195,9.185330208972015,1,very_high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,328.0,0,1
26,management,single,tertiary,no,1004,yes,no,unknown,30,may,228,2,-1,0,unknown,yes,37.18518518518518,8.968650903374874,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,76.0,1,1
45,technician,single,secondary,no,410,yes,no,unknown,30,may,891,4,-1,0,unknown,yes,8.91304347826087,8.889997357284841,1,medium,4.0,4,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,178.2,1,1
31,unemployed,divorced,primary,no,0,yes,no,unknown,30,may,745,12,-1,0,unknown,yes,0.0,8.831857935197906,0,low,12.0,12,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,57.30769230769231,1,1
29,management,single,tertiary,no,0,yes,no,unknown,30,may,539,12,-1,0,unknown,yes,0.0,8.831857935197906,0,low,12.0,12,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,41.46153846153846,1,1
53,entrepreneur,single,secondary,no,62,yes,no,unknown,30,may,1044,5,-1,0,unknown,yes,1.1481481481481481,8.840869624091395,1,low,5.0,5,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,174.0,1,1
27,blue-collar,married,primary,no,416,yes,no,unknown,30,may,1193,2,-1,0,unknown,yes,14.857142857142858,8.890823576004383,1,medium,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,397.6666666666667,0,1
39,management,married,tertiary,no,2763,yes,no,unknown,2,jun,526,2,-1,0,unknown,yes,69.075,9.17076759685636,1,very_high,2.0,2,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,175.33333333333334,3,1
36,services,married,secondary,no,2984,yes,no,unknown,2,jun,394,1,-1,0,unknown,yes,80.64864864864865,9.193499354780156,1,very_high,1.0,1,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,197.0,1,1
41,blue-collar,married,primary,no,143,yes,yes,unknown,2,jun,659,2,-1,0,unknown,yes,3.4047619047619047,8.852521917335372,1,medium,2.0,2,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,2,0,219.66666666666666,1,1
36,services,married,primary,no,0,yes,no,unknown,2,jun,1036,1,-1,0,unknown,yes,0.0,8.831857935197906,0,low,1.0,1,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,518.0,0,1
32,technician,married,secondary,no,696,yes,no,unknown,2,jun,815,1,-1,0,unknown,yes,21.09090909090909,8.928640371201949,1,high,1.0,1,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,407.5,0,1
35,services,married,secondary,no,152,yes,no,unknown,2,jun,563,1,-1,0,unknown,yes,4.222222222222222,8.853808274977197,1,medium,1.0,1,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,281.5,0,1
36,management,single,tertiary,no,-78,yes,no,unknown,2,jun,1068,1,-1,0,unknown,yes,-2.108108108108108,8.820404065485645,0,low,1.0,1,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,534.0,0,1
35,management,married,tertiary,no,867,yes,no,unknown,2,jun,230,3,-1,0,unknown,yes,24.083333333333332,8.951051374025619,1,high,3.0,3,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,57.5,1,1
30,blue-collar,single,secondary,no,953,yes,no,unknown,2,jun,747,2,-1,0,unknown,yes,30.741935483870968,8.962135390066601,1,high,2.0,2,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,249.0,1,1
42,blue-collar,married,secondary,no,443,yes,no,unknown,2,jun,671,5,-1,0,unknown,yes,10.30232558139535,8.894533135798554,1,medium,5.0,5,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,111.83333333333333,1,1
42,technician,single,secondary,yes,-1129,yes,no,unknown,2,jun,555,5,-1,0,unknown,yes,-26.25581395348837,8.651724084373843,0,low,5.0,5,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,92.5,1,1
32,blue-collar,married,primary,no,415,yes,no,unknown,2,jun,777,4,-1,0,unknown,yes,12.575757575757576,8.890685920281129,1,medium,4.0,4,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,155.4,1,1
29,blue-collar,single,secondary,no,260,yes,no,unknown,2,jun,707,14,-1,0,unknown,yes,8.666666666666666,8.869116865929483,1,medium,14.0,14,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,47.13333333333333,1,1
44,management,divorced,tertiary,yes,-411,yes,no,unknown,2,jun,432,4,-1,0,unknown,yes,-9.133333333333333,8.769973211858753,0,low,4.0,4,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,86.4,1,1
32,technician,single,secondary,no,1279,yes,no,unknown,3,jun,1173,3,-1,0,unknown,yes,38.75757575757576,9.003070169818264,1,high,3.0,3,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,293.25,0,1
31,unemployed,married,secondary,no,86,yes,yes,unknown,3,jun,963,2,-1,0,unknown,yes,2.6875,8.844336332748933,1,low,2.0,2,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,2,0,321.0,0,1
40,self-employed,married,secondary,yes,-754,yes,yes,unknown,3,jun,941,3,-1,0,unknown,yes,-18.390243902439025,8.715224041915372,0,low,3.0,3,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,2,0,235.25,1,1
